content,label
RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...,0
#Twitter Thank you.Read those great tweets.helps live better! :) Bows.,0
Niggas be in they feelings on #twitter hella funny,0
Thanks for the #follow don't forget to add us to your #Twitter list,0
To much #twitter taking a break. ,0
Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO,0
iPads Replace Bound Playbooks on Some N.F.L. Teams http://t.co/2UXAWKwf @apple @nytimes,1
Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple,0
Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL,0
"@WonderLaura, Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft",0
Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft,0
"Does Ice Cream Sandwich have a ""private browsing mode"" for, you know, ""me time?"" #google #android",0
"Following dear #Microsoft CEO's logic, 550,000 #Android devices activated each day NEED to belong to computer scientists. I am enlightened!!",0
"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2",-1
groupies follow me like #twitter.....lol jk,0
Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...,-1
"#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September, for ... http://t.co/G0ElVRVJ #TCN",-1
RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   : ...,1
@serendipityjane is the ultimate #twitter bff! She uses #EFT to turn your frown upsidedown!#Follow her & learn about her VIP class.It rocks!,0
RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO,0
Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google,0
Yeni Galaxy Nexus - http://t.co/QZcbA4Bx #google #galaxynexus,0
Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,-1
#Twitter Off!,0
"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM",0
#Microsoft licensing process is annoying !!!,-1
@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.,-1
#Google releases 50 new features for presentations in#GoogleDocs http://t.co/0x6crRao,0
"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",-1
So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...,0
"@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11",0
"Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip.",0
"#Microsoft to Slash its #Water Impact in Quincy, Washington - http://t.co/0R5LMHZj",0
"Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/9zUBrPE2 #tech #google",0
"@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?",-1
"RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self.",0
"@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?",0
"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve",-1
"@azee1v1 @apple @umber AppStore is well done, so is iTunes on the mobile devices.  I was talking about desktop app.",1
"The new camera app along with the ""zero delay"" camera on the Galaxy Nexus is very nice! #Google #Android #ICS",1
"#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases
http://t.co/2hyurIiq
#stevejobstributecases
@ikaveri @iamsrk @apple",0
"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k",-1
@apple iphone 4s arrival on Tuesday!! #iPhone4S,0
#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4,0
Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android,0
@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed,1
RT @NeowinFeed Google shows off new Ice Cream Sandwich features #google #android http://t.co/TAJFjSD9 #neowin,0
#Google #Ice Cream Sandwich (#Android 4.0): a hands-on ##screenshot #gallery http://t.co/bpZRz337,0
From which companies do you experience the best customer service aside from @zappos and @apple?,1
"#Google / #Samsung #Galaxy #Nexus #ICS press release is now done, I'll go back to my regular tweeting intervals now :) I WANT IT!",1
#Google's like my wife - searches things for me and completes my sentences.,1
@TreyRatcliff Congrats on making it to the #google #android 4.0 demo :) http://t.co/EPIv7ny5 #icecreamsandwich,0
making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH,1
"#Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure",0
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter,0
"Who are the top folks on #Google+? See this tag cloud: http://t.co/rp7LSoEE via
@jowyang",0
Dont Cast Your Google Adwords Net Too Wide | Mike McCready http://t.co/ms06fehi #google #adwords,0
@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?,1
#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #SocialMedia #SMM http://t.co/X55u6i4w,0
New Microsoft Security Essentials v2.1 Released with updated Antimalware Engine http://t.co/2etgYjEZ #Microsoft #SecurityEssentials #Windows,0
Is #Google #Flight Search a threat to the OTA and #travel #Meta #Search #market in India? Check- http://t.co/RuhglJMt #News,0
"#iPhone4S in #Space http://t.co/glOaXhLe via @youtube

#nasa @apple",0
- It's So Funny Because She Got A #Twitter Now Lol.,0
RT @FaithMcNally: @RhiannaRaee hanging @apple in tacoma listening to the beatles!,0
"Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?",0
And here's the run-down on #Android4.0 aka #IceCreamSandwich http://t.co/f1V3HJAe #google,0
"#Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/5DOmls5e #WP7 #WindowsPhone",0
#Google #Android Icecream Sandwich OS for Nexus Prime Released! [LIVE BLOG] | http://t.co/LF03ZKUz #technology #hk,1
RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter,0
"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/lfpPk5Yk",0
Ballmer says you need to be a computer scientist to use Android http://t.co/TlKWhOsd #android #android #microsoft,0
Im gonna need #Twitter to get all these problems fixed ASAP.,-1
#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF,1
#Google unveils next iteration of #Android - #icecreamsandwich - with several revamps incl facial recognition security http://t.co/xMrZVkav,0
RT @iPadPowerUsers On Google+ then go here http://t.co/r4bIDq9D #GPlus #Googleplus #Google #teamfollowback #socialnetwork,0
"@FastCompany - The Great Tech War Of 2012: @Apple, @Facebook, @Google, and @Amazon duking it out - http://t.co/HXsAlzPv via @ADerricks",0
Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft,0
Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN #twitter #mediagofer #socialmedia @SMsavvy @PRmate @KMiones,0
New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE,1
#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop,1
@Apple needs to give me a contract deal i get them new customers all the time #teamiphone,0
RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  // Hell no.,0
#Microsoft CEO on #Android: You Have to Be a #Computer #Scientist to Use It - huffington post http://t.co/7PDBvauM #tech #mobile,0
RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n,0
"Is the sound of compliments that sound
more like obituaries #microsoft",-1
Today I was introduced as BigDealDawson at #LGFW !  O #twitter and #social media I love you! Teehee xx,1
"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",1
Securing #Microsoft Exchange 2010 with #SSL Certificate http://t.co/DAwnAbvX #Exchange2010 #ITSecurity,0
"2 hours south of Richmond, VA --&gt; #Microsoft Builds Two-Headed Data Center in Feds Backyard http://t.co/aWwVVoDR #cloud #tech",0
Check out our newly revamped Testimonials page for more information on how #Microsoft #Dynamics #CRM can work for you!  http://t.co/hmT51bdf,0
Steve #Bullmer says it's hard for him to get excited about #android phones...even though #Microsoft makes loads of money off of their sales.,0
#HP VirtualSystem for #Microsoft is the latest solution from HP & Microsoft. http://t.co/w8IXiboT #hpci,0
Night #Twitter,0
CEO Ballmer's (non)answer on whether Microsoft will build its own Windows Phone #Ballmer #Microsoft #fb http://t.co/9GuMpF8V,0
Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!,0
Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,0
"Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google",0
"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",-1
RT @MAGGadget: Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google,0
My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime,0
I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple,-1
@APPLE Wow @MOTOROLA Just crushed your dreams....,-1
#Android #Google HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/GrhboOar #DhilipSiva,0
i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone,1
RT @Apple We destroying you next RT @therealterica: Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry,0
Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!,-1
WHTS GOIN ON #TWITTER FAM,0
"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo",1
2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.,-1
@DailyDealChat @apple Thanks!!,1
.RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5,0
Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E,0
RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!,0
@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up,0
"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps""",0
#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM,0
Is #twitter a birds nest an we just some birds? All we do in this bitch is #tweet #tweet #tweet! - #RT,0
"Check this video out -- Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/fiTI6ZIA  @youtube #android #nexus #google",1
RT @Pocketlint: Ballmer on Nokia: Really looking forward to bunch of new devices next week #nokia #microsoft #wp7 http://t.co/vOH8VM8A,0
"@guardiantech I love the ""And now it is looking to China:"" Apple funds sweatshops there while Gates funds a foundation #apple #microsoft",1
CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!,0
iPhone 4S: Setup SIRI for your Tweets. http://t.co/uecqHL6k @apple #apple #iphone #siri,0
Why do I always blow up #twitter at like 1am? #sorryfollowers,0
http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft,-1
"Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too.",0
#Microsoft are patenting applying personas of celebrities to #Bing results http://t.co/JBmsaU6O,0
#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT,0
#Microsoft Released Camera Codec Pack For Supporting RAW File  #Windows,0
".@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointment #wtf",0
 @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft,-1
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/BpFKyd1O,1
i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple,-1
#twitter be making my ass stay up later than planed,0
@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.,1
"ONE SERIOUS STATEMENT THO ! 
#Twitter BLOCKED the #Troy Davis #TT 
#Twitter was COOL w #AmberCole 
in my opinion .... BULLSHIT .",0
iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple),0
@KylisInATL HEY! Get Back On #Twitter :-),0
Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple,-1
@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight.,0
You are welcome to join our LIVE free webinar right now. It's about #Citrix monitoring through #Microsoft #SCOM: http://t.co/Sr7pIP9B,0
Hilarious @youtube video - guy does a duet with @apple 's Siri. Pretty much sums up the love affair! http://t.co/8ExbnQjY,1
@iancollinsuk @apple I like what you did there...!,1
@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q,0
gotta get back on my #twitter #grind,0
@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN,0
#Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/eZBtVm9Z,0
#Google releases an Infinite Digital Bookcase RT @VentureBeat http://t.co/YWtVgwJY by @MeghanKel,0
"From it's laughable file: #google will #encrypt #search results BUT only if U have ""logged in"" so they can maximize their #data #collection!",-1
I like #twitter,1
@eboyee S tim da http://t.co/hX21e1JK daje Server Error :)  #Google #IceCreamSandwich,0
