content,label
Tonight I will be speaking at #Rotary Balwyn about the great opportunities #socialmedia can provide for service clubs http://t.co/tPnp4U3NHj,1
Is it a code smell to be silencing clang warnings? Should developers be encouraged to fix the issue or just let it slide?,0
"@iosengineer yup, that was my thought too about the @1Password tint colour.",0
Tonight join us THE WORLD THROUGH MY EYES  ART EXHIBITION - Brought to you by City of Stonnington https://t.co/UCh1pVBuIA,0
Looking forward to hearing more about leveraging #socialmedia: our @RCSundayMarket Facebook &amp; blog are going great! https://t.co/zG3Mj2dbs7,1
"What a cheese, #seriously so #good #mountainman #lartisan #organic #local #cheese #washed #rind https://t.co/qiHfUb7Z2A",1
Hey everyone my name is Naledi Emilia Pieterse. My Niece sitting in her grandma's arms. Uncle Kent is https://t.co/aYprnLrI6p,0
"Last group tutorial of the semester, including Awkward Hello. #artschool #awkward @ Victorian College https://t.co/X4ZabPvvGW",-1
"Girls be looking for their Prince on Liquid and Envy wearing a leotard, caked in make-up drinking 2 for 1 vodkas. #GoodLuck",0
Coffee makes everything better.  @ Middle Fish https://t.co/2UiyPveO3y,1
Clean tulips in magic @oneorigincoffee #oneorigin_specialtycoffee #oneoriginspecialtycoffee https://t.co/G4mB6yuVVK,1
Hau!!!! Conchief and Chiefkoc had a very good Monday #wetouchedfeathers https://t.co/X1cSLLVWN9,1
So NSW now has double the three-hatters of Victoria. *sad face* Let's hope it's temporary.,-1
"Yes we are, particularly about how the Camberwell Sunday Market is using #socialmedia! @RCSundayMarket @Optimize_Biz http://t.co/tv11G2S8yi",0
Kieran is back at work on Thursday... I don't really know if I'm capable of parenting without support just yet :-[,0
@Ziericus QUEST FAILED YOU WERE NOT PREPARED,-1
"Go to uni and no streetpass on Project Mirai DX, I am disappoint",-1
@Ziericus I am home and awaiting hunt,0
Hanging with old friends,0
"Do you enjoy illustration, art or grown up colouring in? 

I sure do, which makes me super excited to https://t.co/4jl6ReheJA",1
"Treat yaself this Tuesday! Getting it done at welcometothornbury till 9pm. 

520 High Street, https://t.co/o7Bijkl6Hd",0
Waiting for the girls to finish shopping... @ DFO South Wharf https://t.co/7YvfG0XRPG,0
While its stupid for 2k not to include the horsewoman in 2k16 Im glad to lose the biggest reason for a probable regrettable purchase,-1
Playing around in the warmth of onehotyoga with @sarahhorroway. @ One Hot Yoga https://t.co/h2wZQ9gOQy,1
"@jacob_W75 you never needed to mate, you already met me",0
"@achyde1 That's true, and deservedly so for @AtticaMelbourne",1
"Apparently I'm the 'yet to be announced' guest at the next @AWG_1 VIC member's night ""To Short &amp; Beyond"" 14 Oct 7pm: http://t.co/HSv0X9Xj3P",0
Bye bye weekly budget.,0
So today we spent the day taking selfies with Tyrannosaur skeletons  #smile @ Melbourne Planetarium https://t.co/dSgCkDkUIy,-1
"Eastern Fwy (M3), Balwyn North - 1 lane closed inbound, Left lane is blocked inbound at Bulleen Rd due http://t.co/tpInnUXiOA #victraffic",0
30 seconds into Ditty and chill and he gives you this line http://t.co/XfDjE5x0LT,0
"Dear Fellow Developers, Please stop it with this endless version 0.x.y crap. kthxbai",-1
Took some polaroids of my friend Sara and her duck this afternoon. If you see a lady walking around https://t.co/sy6r5FYTTQ,0
"Backing up from our workshop 'What the hell is your core anyway?' last night, Larissa was running https://t.co/gcBt3bGScW",0
Tuesday treats ! We are loving this clean Mexican treat from sjanaelise Organic corn chips and https://t.co/3QlDwKilGn,1
@NICKIMINAJ you are our main girl,0
Anyone want to come to New York with me September 2016?,0
Cherny and Queenie having a D&amp;M in the bushes.. It was loads of fun. The kids got right into the https://t.co/LUyZttdeM7,1
"Flat lay fun in the studio today with beautiful new burgundy hues, a touch of gold &amp; @bennycapp  Tap https://t.co/xc7UNuzmuM",1
"Day 36: Finally got to try @tuckshop_melb with demi.zhouvato. The Minor, hand cut chips and Red Skin https://t.co/KXy9O9DNX7",0
"Good Australian beer. Folks, it isn't an oxymoron. @ The Empress https://t.co/rAZyKPriH9",1
Another great ep of @Chat10Looks3 on the #libspill &amp; other tidbits http://t.co/pqi1Mxq7yG Missed the show tunes though!,1
When your #froyo game is finally on point. #food #foodporn @ YOMG Yo My Goodness https://t.co/8O5SagbF6L,1
@jeremypuk that was me too!,0
@Al_Y0 cant you just step over them?,0
I wondered why the tram was going so slow. Its because the driver was eating his dinner ,0
@fromthedale is he still a thing?,0
I'm enjoying @VodafoneAU more and more. Talk about a network and company's turnaround. Well done! http://t.co/A4NYh7XKRg,1
Helping our fitness... Not  #churros #tea #bff  @ San Churros - https://t.co/VRB7e0KgRR,1
An interesting idea and one worth exploring further: *themes* as opposed to *features* in product roadmaps  http://t.co/vokR75hEZo,1
And this is the girl I call my bestfriend elisebone #nightsoff #uniparty https://t.co/S5agXXZbEi,0
#Hermitage Collection. Catherine was oh so Great. #Art #History #Life https://t.co/VgTgHsYr6v,1
Sugarpill eyelashes will be in store in Saturday along with the amazing eye shadow pigments and https://t.co/yaie6VXvAz,1
@liamesler Ive been so close to 500 for ages but I keep removing the bots,0
@mattdelves Im rather envious.,0
@bok_ just a quick stop on the way to the docker meetup,0
"Front and back poses on stage 
Looking forward to my professional pictures now!! 
#inbavics #inba https://t.co/uQXn88CGuA",0
"Thrilled to be spending my evening discussing all things fashion, style and history https://t.co/ncemwq03sh",1
Movida menu for the guests at The AFL All Australian Dinner tonight in the beautiful Exhibition https://t.co/3KKcDsBuBs,1
Well that's about enough of Melbourne. Come at me BrisVegas! @ Virgin https://t.co/zljxupAWCI,0
"So this one is a big one to tick off the list  and one I'm stoked about.

I've always thought that https://t.co/jUxWbcmJQd",0
"Heartbreaker 
Chargrilled chicken hearts from mophocanteen #balaclava with sweet soy glaze and https://t.co/ucDjoKSP1p",0
"Check out this magnificent martini idea. The Sashimitini. A martini with ginger liqueur, gin and a https://t.co/N04E7Cr6Y8",1
Back to classes with this clown #sae @ SAE Institute Melbourne https://t.co/CdAn6ICIe4,0
"Rain, hail, shine, Melbourne you have put on a show today #butlookatmenow #sunset #melbourne https://t.co/hFXQKsmKvH",0
"Best way to spend a day off, shopping with @shona_camilleri  @ Watergardens Shopping Centre https://t.co/uZd5N6T9dt",1
One of the scariest possibilities in life http://t.co/umWJyHPtCH,0
"Thrilled to be spending my evening discussing all things millinery, fashion, style and history https://t.co/ncemwq03sh",1
"Nice place and good coffee. The food is okay! (@ Touchwood in Richmond, VIC) https://t.co/Tznkq0gypH",1
Chocolate is great! Too much sweet for the day :/ (@ Mrk Chocolate Brew House - @morkchocolate) https://t.co/YY1wRfFMDU,1
Spring why you treat me so bad?  #Melbourne #ColdAF #WindyAF #Meh @ The Boulevard https://t.co/fYgrAgyvR2,-1
@mariovisic wtf. Thats really sad. ,-1
"Amazing shot courtesy of musclecam_iap doing a little screen grab for me 

glamfit_mama https://t.co/6RVlOMrZBi",1
"bleak night (@ Melbourne Airport (MEL) - @melair in Tullamarine, VIC) https://t.co/TMNosdcmJf http://t.co/GbYbyztFjS",-1
Good evening Melbourne. @ BearBrass https://t.co/Mme4AcrNCv,1
Snug as a bug in a rug #granddaughter #love  @ The Royal Women's Hospital https://t.co/CKhsvOya0G,1
Environmental water to remain with the environment department @AusConservation @JonathanLaNauze   https://t.co/RZhjTwUVZp,0
"G R A N D F I N A L || if it's the big game &amp; big fun you're after, this is the one. Performing @ https://t.co/zqKZDAYbwf",0
Finally made it #1090 #double #jalapeos @ 1090 Burger https://t.co/x2nUJhlX1L,1
"Finally made my way to @mrandmrshowelll and as a reward, I've got a martini! #martini #cocktails https://t.co/4qadCPEKjT",1
Loving a bit of strawberry shake action at the store. Made from fresh strawberries and a bit of our https://t.co/suIbKHWqHP,1
My chic  hattiemolloybotanics ... took me to her school in Melbourne today and what a beautiful https://t.co/Y4JIXCtrcu,1
"Everybody loves our Mini Balls (accompanied by BBQ, Wasabi &amp; Aioli dipping sauces)!! YUM!

Image via https://t.co/I9fWEtP2lN",1
BIRTHDAY GRITS! @ Le Bon Ton https://t.co/6JcuKNNNYh,1
Charcuterie of the gods! All made on site and all great. Love the duck rillette. #chacuterie #salami https://t.co/dixH9Kqzg7,1
Finally got my first native Watch app and complication - App in the Air. http://t.co/meAxVVAAaN,0
Week 2 of my Croque search of Melbourne  Love having an excuse to eat these delicious things! Check https://t.co/YV4mOKafNy,1
Affogato. Forget the modern energy drinks. Need a energy shot? Great gelato &amp; a double shot espresso #zoomzoom http://t.co/MidqR8xKXG,1
I'm here second guest tune in @ 3Wbc Radio 94.1Fm https://t.co/0ZfVKF2OHy,0
"They are so puny, so just squeeze them. #stkilda #melbourne #sunshine #sunny @ St Kilda Beach https://t.co/N7lZN6EzcU",0
Good bye Taasie! Thanks for an amazing and thought provoking experience #craftparallels @ngvmelbourne https://t.co/hXgEqDXuAU,1
Delighted to be hearing tonight from Jenny George about Rene Girard and CEO compensation. (Who wouldve thought?) http://t.co/sdi29PNa4i,1
Not sure I want Worsfold at #essendon feels like the safe pick,0
So pumped for this #HeartOfStKilda concert sacredheartmission @ Palais Theatre https://t.co/udojRJu62m,0
"Melbourneites: I'm hungry in the city. Need something light, fresh and easy. Ideas?",0
I think this is my new fave stamp on @Snapchat  #southwharf #melbourne @cityofmelbourne #australia  #220915 http://t.co/RBYBoy7OIy,1
@2ricz that much I'd decided :p,1
@dgoodlad oh no! Are you ok? Do you have insurance?,0
"@alanjrogers It was a close call but Ill survive.

The cake will never be the same, though.",0
@chiggey brilliant time!,1
Finally # boarding #Darwin ... On my way # :) http://t.co/V6tR4BXvNF,1
"The legend herself, Carla Zampatti waits nervously (she admitted it) in the wings for her moment in https://t.co/FPN45rVJaR",0
What a goal Finkler @gomvfc #FFACUP,0
@chiggey I can't run more than 15 before my ITB seizes up at the moment :(,-1
Vegan brush sets by @morphebrushes are so soft to touch. Beautifully made and in a great brush roll https://t.co/kYcKFeUB8i,1
"Icy cold first month of Spring, forecast says it'll drop to a minimum of -1C sometime next week, though that could change.",-1
I know it doesn't snow here but we don't have the clothes for that kind of weather dammit,-1
Look at this head. On air from 8pm (more or less right now) http://t.co/A7RXYtfquc @doublejradio @ ABC https://t.co/wRFiiUNWxP,0
"@FamilyFirstAust senator calls himself disruptive, compares himself with uber and Netflix...Bahahaha!!! Comedy gold on @abc730",0
@chiggey have one. It's too painful,-1
Pretty much best Australian strong mid strength pale ale 5.4% #alestars #pira... (Pale Ale) http://t.co/OI8ZeJe9v3 #photo,0
Very moving: Samoan Rugby squad sing to wheelchair bound Joost Van Der Westhuizen at @rugbyworldcup http://t.co/8oRdlzJgvY,1
Thank you mikeconsto we loved our yummy treats @lisasaadphotog  whilst editing our APPA prints https://t.co/i1meZlLRIs,1
Because why WOULDN'T you drink a #margarita with a sparkler?! // #mexican #SouthYarra @ Fiesta https://t.co/9FjE3PyGbT,0
"@SharriMarkson is it Yom Kippur tonight? Oops I say, as I make tea and eat chocolate!",0
Designing for Security with @helveticade at @commoncode. Hearing about security concerns designers should care about http://t.co/pdZarLgJor,0
Oh...my...goodness. new on the menu is this fabulous pea mascarpone ravioli with candied lemon. Not https://t.co/NjXUtTUKuh,1
Not long to go now! Have you joined our #SoundsLikeTeamSpirit comp? http://t.co/rdY53VExli #footy #afl #nrl http://t.co/pMnvusBmPB,0
I see how sneaky Karnataka association has sent two of our players to the NT for FIBA Asia now that they're in charge of BFI.,0
I definitely think Aravind and Rajesh are fantastic players but I'm not sure they're top 12 level. At least India has a good PG now.,0
"Dees fans, what wouldnt we give up for Hamish Hartlett?? Hes the polished midfield jet we need.",0
(Prev two tweets I'm sure were irrelevant to practically 100% of those who follow me) Apologies!,0
"Burgers are IN in Altona and Mamma is HAPPY! between 2 buns, altona   http://t.co/MnDiqFgX8D",1
@Brook Thank you for following me I'm following you back ,0
@JonMorrow Thank you for following me I'm following you back ,0
"Walk this way 

But who'd you take with you? nikonindonesia @ Tasmania https://t.co/BnaA3X2SYX",0
I wonder why flowers don't have souls?  #flowers @ Somewhere https://t.co/QKqeXsYyEE,0
"Last day to vote tomorrow, so throw a [1] in the box above the line for Your Crew! #YourCrew2016 #tbt https://t.co/KggXmQcd90",0
"@ShayAndDean @TheBlock9 A contract is ""offer and acceptance """,0
Congrats Hurls well deserved #gobombers  https://t.co/WZNLRqnORo,0
"@MITLRpro @TheBlock9 @KeithTheForeman Yes, and the BCA then references Australian Standards As a basis for quality. AS1684 is not about beds",0
Shiny new 209M at Newport! #MetroTrains,0
If you love glitter nail polish but hate taking it off then you will love the Inked Polish undercoat. https://t.co/1RmyU1vN5b,0
Where do Bond villains go when they need sleeping gas vents installed? I need some for the kids bedrooms.,0
#boyz &amp; #girlz .... We're taking a short break tomorrow and we'll be back on Thursday morning as https://t.co/mF47JOM8F0,0
"Famous in Australia I forget whom she is isnt that terrible.
#famous #singer #snapshot #australia https://t.co/D6q5OqVKNw",0
Cant wait for the 2015 verse in the remake of We Didnt Start the Fire. David Cameron fucks a pig/Donald Trump has shitty wig.,-1
"Healthy date, cacao, coconut and chia seed balls. Treats for #qlik melb office tomorrow they can't https://t.co/FRdiOisnk2",1
@MerylQueef maybe if it was a sixess the front facing flash dance would amaze,0
"September #alestars 1: Yep, that's pretty sessionable. - Drinking a Throwback IPA @ The Local Taphouse - http://t.co/Ojb3NnNoMi",0
